업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
(주)채움씨앤씨,영업소,전라남도 영암군 군서면 군서공단로 60-10,,34.77635869,126.6546032,전라남도 영암군 군서면 군서공단로 60-10,,,39,39,0,0,0,,,,,,,,09:00,00:00,,,,,,,임동찬,062-714-1815,2021-10-16,1613000,국토교통부
(주)스마트렌트카 완도영업소,영업소,전라남도 완도군 완도읍 개포로 145번길 38-2,,34.32231084,126.7429186,전라남도 완도군 완도읍 개포로 145번길 38-2,,,18,16,2,0,0,,,,,,,,07:45,20:00,,,,,,,김창희,061-552-8008,2021-10-16,1613000,국토교통부
(유)삼일렌트카 해남영업소,영업소,전라남도 해남군 해남읍 명량로 2959,,34.58207454,126.5761784,전라남도 해남군 해남읍 명량로 2959,,,14,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김인국,061-537-4328,2021-10-16,1613000,국토교통부
(유)해남렌트카,주사업장,전라남도 해남군 해남읍 해남로 34,,34.57081189,126.6108551,전라남도 해남군 해남읍 해남로 34,,,27,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박정현,061-532-7070,2021-10-16,1613000,국토교통부
해남렌트카,주사업장,전라남도 해남군 해남읍 해남로 34,,34.57081189,126.6108551,전라남도 해남군 해남읍 해남로 34,,,20,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박정현,000-0000-0000,2021-10-16,1613000,국토교통부
(유)동부렌트카 해남영업소,영업소,전라남도 해남군 해남읍 해남로 41,,34.57109713,126.6115709,전라남도 해남군 해남읍 해남로 41,,,22,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,이상열(영업소장),061-537-3131,2021-10-16,1613000,국토교통부
(주)가가렌트카 고창영업소,영업소,전라북도 고창군 고창읍 성산로 47,전라북도 고창군 고창읍 읍내리 682,35.4384695,126.6977011,전라북도 고창군 고창읍 성산로 47,전라북도 고창군 고창읍 읍내리 682,,4,3,1,0,0,,,,,,,,09:00,00:00,,,,,,,김숙자,043-232-7300,2021-10-16,1613000,국토교통부
베스트렌트카(주) 고창영업소,영업소,전라북도 고창군 고창읍 중앙로 174,전라북도 고창군 고창읍 읍내리 616-13,35.43514111,126.6945085,전라북도 고창군 고창읍 중앙로 174,전라북도 고창군 고창읍 읍내리 616-13,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
(주)금마렌터카 군산영업소,영업소,전라북도 군산시 백릉1길 13(경장동),,35.97019266,126.7324984,전라북도 군산시 백릉1길 13(경장동),,,7,7,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-8030-3132,2021-10-16,1613000,국토교통부
(주)삼성렌트카 군산영업소,영업소,전라북도 군산시 진포로 123,전라북도 군산시 경장동 504-4,35.96974983,126.7329199810,전라북도 군산시 진포로 123,전라북도 군산시 경장동 504-4,,14,13,1,0,0,,,,,,,,09:00,00:00,,,,,,,백종덕,043-237-8281,2021-10-16,1613000,국토교통부
(주)공항렌트카 군산영업소,영업소,"전라북도 군산시 진포로 143, 1층 1호",,35.97141326,126.7328462,"전라북도 군산시 진포로 143, 1층 1호",,,5,5,0,0,0,,,,,,,,09:00,20:00,,,,,,,문순선,063-442-5252,2021-10-16,1613000,국토교통부
그린렌터카(주) 군산영업소,영업소,전라북도 군산시 진포안2길 3,,35.97005077,126.7203067,전라북도 군산시 진포안2길 3,,,14,14,0,0,0,,,,,,,,09:00,00:00,,,,,,,송석균,02-3232-5122,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 군산시 해망로 70(해망동),전라북도 군산시 경암동 570-74,35.98182839,126.7244053,전라북도 군산시 해망로 70(해망동),전라북도 군산시 경암동 570-74,,17,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
한일상공(유) 김제 영업소,영업소,전라북도 김제시 남북로 248,,35.80587946,126.8836111,전라북도 김제시 남북로 248,,,75,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)신세계렌트카,주사업장,전라북도 김제시 두월로 216,,35.79394109,126.9037255,전라북도 김제시 두월로 216,,,3,2,1,0,0,,,,,,,,09:00,00:00,,,,,,,전민식,063-548-1025,2021-10-16,1613000,국토교통부
(합)오토렌트카 남원영업소,영업소,전라북도 남원시 충정로 166(도통동),전라북도 남원시 도통동 505-6,35.41905762,127.390666,전라북도 남원시 충정로 166(도통동),전라북도 남원시 도통동 505-6,,10,9,1,0,0,,,,,,,,09:00,00:00,,,,,,,최명진,063-633-5574,2021-10-16,1613000,국토교통부
(주)와이렌트카 남원영업소,영업소,전라북도 남원시 충정로 181(도통동),,35.42044551,127.3905682,전라북도 남원시 충정로 181(도통동),,,20,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-3286-3031,2021-10-16,1613000,국토교통부
(주)가가렌트카 남원영업소,영업소,전라북도 남원시 충정로 37,전라북도 남원시 동충동 197-170,35.41164409,127.3802278,전라북도 남원시 충정로 37,전라북도 남원시 동충동 197-170,,16,13,3,0,0,,,,,,,,09:00,00:00,,,,,,,김숙자,043-232-7300,2021-10-16,1613000,국토교통부
아이렌터카 순창영업소,영업소,전라북도 순창군 순창읍 금산로 55-4,,35.3803891,127.1321263,전라북도 순창군 순창읍 금산로 55-4,,,8,5,3,0,0,,,,,,,,09:00,22:00,,,,,,,방봉선,063-652-2882,2021-10-16,1613000,국토교통부
(유)뉴드림렌터카,영업소,전라북도 순창군 순창읍 신기길 31-3,,35.38791525,127.1403671,전라북도 순창군 순창읍 신기길 31-3,,,5,3,2,0,0,,,,,,,,09:00,00:00,,,,,,,이래훈,062-351-7665,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 완주군 봉동읍 둔산3로 18,전라북도 완주군 봉동읍 둔산리 934-4,35.95696685,127.1245144,전라북도 완주군 봉동읍 둔산3로 18,전라북도 완주군 봉동읍 둔산리 934-4,,25,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
(주)스타렌트카 전주영업소,영업소,"전라북도 완주군 삼례읍 남서신길 20, 1층 108호",전라북도 완주군 삼례읍 삼례리 923-10,35.91024594,127.074214,"전라북도 완주군 삼례읍 남서신길 20, 1층 108호",전라북도 완주군 삼례읍 삼례리 923-10,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,지현종,043-908-1711,2021-10-16,1613000,국토교통부
베스트렌트카(주) 익산영업소,영업소,전라북도 익산시 목천로1길 19,전라북도 익산시 평화동 246,35.93104554,126.9450937,전라북도 익산시 목천로1길 19,전라북도 익산시 평화동 246,,5,5,0,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
그린렌터카(주) 익산영업소,영업소,전라북도 익산시 익산대로 53-1 (평화동),,35.93170245,126.9433432,전라북도 익산시 익산대로 53-1 (평화동),,,34,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-2112-2352,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 덕진구 기린대로 284,전라북도 전주시 덕진구 진북동 342-6,35.8308252,127.1412579,전라북도 전주시 덕진구 기린대로 284,전라북도 전주시 덕진구 진북동 342-6,,13,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
한국자동차 주식회사 전주영업소,영업소,전라북도 전주시 덕진구 동부대로 694(우아동3가),,35.85061871,127.1600766,전라북도 전주시 덕진구 동부대로 694(우아동3가),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박민서,063-244-2238,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 덕진구 들사평로 31-1,전라북도 전주시 덕진구 덕진동1가 1412-8,35.83943096,127.1233214,전라북도 전주시 덕진구 들사평로 31-1,전라북도 전주시 덕진구 덕진동1가 1412-8,,28,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
(주)중부렌트카 완산영업소,영업소,전라북도 전주시 덕진구 떡전4길 18-3,"전라북도 전주시 덕진구 금암동 757-2, 101호",35.8374364,127.1293097,전라북도 전주시 덕진구 떡전4길 18-3,"전라북도 전주시 덕진구 금암동 757-2, 101호",,23,23,0,0,0,,,,,,,,09:00,00:00,,,,,,,김원길,000-4922-4966,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 덕진구 백제대로 500,,35.8365791,127.1261045,전라북도 전주시 덕진구 백제대로 500,,,29,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
21세기나래㈜ 전주 영업소,영업소,전라북도 전주시 덕진구 백제대로 755(인후동2가),,35.84653075,127.1512069,전라북도 전주시 덕진구 백제대로 755(인후동2가),,,60,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-805-5888,2021-10-16,1613000,국토교통부
(주)엠케이렌트카 전주영업소,영업소,"전라북도 전주시 덕진구 운암로 25, 2층",전라북도 전주시 덕진구 팔복동2가 834-3,35.85978944,127.0873101,"전라북도 전주시 덕진구 운암로 25, 2층",전라북도 전주시 덕진구 팔복동2가 834-3,,25,24,1,0,0,,,,,,,,09:00,00:00,,,,,,,김장순,043-215-4774,2021-10-16,1613000,국토교통부
(주)라이프렌터카 전주영업소,영업소,전라북도 전주시 덕진구 전주천동로 499(금암동),,35.8371991,127.1306400050,전라북도 전주시 덕진구 전주천동로 499(금암동),,,8,8,0,0,0,,,,,,,,09:00,00:00,,,,,,,,031-404-0340,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 덕진구 쪽구름로 200(반월동),전라북도 전주시 덕진구 반월동 626-1,35.87432913,127.0632273,전라북도 전주시 덕진구 쪽구름로 200(반월동),전라북도 전주시 덕진구 반월동 626-1,,53,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 완산구 배학2길 14,전라북도 전주시 완산구 효자동 3가 1692-30,35.81898682,127.0984931,전라북도 전주시 완산구 배학2길 14,전라북도 전주시 완산구 효자동 3가 1692-30,,7,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 완산구 배학2길 3-1(효자동 3가),전라북도 전주시 완산구 효자동3가 1680-7,35.8189226,127.0972171,전라북도 전주시 완산구 배학2길 3-1(효자동 3가),전라북도 전주시 완산구 효자동3가 1680-7,,15,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
베스트렌트카(주) 전주영업소,영업소,"전라북도 전주시 완산구 산월1길 29, 1층","전라북도 전주시 완산구 중화산동2가 528-8, 1층",35.81283916,127.1199005,"전라북도 전주시 완산구 산월1길 29, 1층","전라북도 전주시 완산구 중화산동2가 528-8, 1층",,1,0,1,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
(유)천일렌트카,영업소,전라북도 전주시 완산구 전룡로 71-2(서신동),전라북도 전주시 완산구 서신동 288-13,35.82796841,127.1205502,전라북도 전주시 완산구 전룡로 71-2(서신동),전라북도 전주시 완산구 서신동 288-13,,17,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정종후,02-3656-1379,2021-10-16,1613000,국토교통부
마스타자동차관리㈜ 전주 영업소,영업소,전라북도 전주시 완산구 중화산로62(중화산동2가 616-13),,35.81569735,127.1183342,전라북도 전주시 완산구 중화산로62(중화산동2가 616-13),,,8,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-590-7045,2021-10-16,1613000,국토교통부
마춤카(주)전주영업소,영업소,전라북도 전주시 완산구 충경로 125-22 (경원동 3가),,35.82113335,127.1516686,전라북도 전주시 완산구 충경로 125-22 (경원동 3가),,,10,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정근배,000-0000-0000,2021-10-16,1613000,국토교통부
(주)가가렌트카 정읍영업소,영업소,전라북도 정읍시 상사3길 42,전라북도 정읍시 상동 340-1,35.56142496,126.8653078,전라북도 정읍시 상사3길 42,전라북도 정읍시 상동 340-1,,22,21,1,0,0,,,,,,,,09:00,00:00,,,,,,,김숙자,043-232-7300,2021-10-16,1613000,국토교통부
한일상공(유) 정읍 영업소,영업소,전라북도 정읍시 연지8길 20,,35.57145289,126.8457532,전라북도 정읍시 연지8길 20,,,6,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,조관현,063-252-1423,2021-10-16,1613000,국토교통부
베스트렌트카(주) 정읍영업소,영업소,전라북도 정읍시 조곡천2길 46,전라북도 정읍시 시기동 181-16,35.56522731,126.8574268,전라북도 정읍시 조곡천2길 46,전라북도 정읍시 시기동 181-16,,6,4,2,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
(주)채영앤지 제주영업소,영업소,제주특별자치도 제주시 공항로1길 9(용담이동),,33.50435149,126.4973983,제주특별자치도 제주시 공항로1길 9(용담이동),,,718,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,이준호,02-1588-3340,2021-10-16,1613000,국토교통부
(주)이글로렌트카 제주 영업소,영업소,제주특별자치도 제주시 도령로 115,,33.49240187,126.4895178,제주특별자치도 제주시 도령로 115,,,106,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김덕중,000-8771-7200,2021-10-16,1613000,국토교통부
차세대렌트카㈜ 제주 영업소,영업소,제주특별자치도 제주시 명신1길 19,,33.50003101,126.5009065,제주특별자치도 제주시 명신1길 19,,,230,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-058-1238,2021-10-16,1613000,국토교통부
차세대렌트카,영업소,"제주특별자치도 제주시 명신1길19,2층",,33.50003101,126.5009065,"제주특별자치도 제주시 명신1길19,2층",,,183,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,신용훈,000-7502-7507,2021-10-16,1613000,국토교통부
경동렌트카(주) 제주,영업소,제주특별자치도 제주시 오광로 141(노형동),,33.48408224,126.4619579,제주특별자치도 제주시 오광로 141(노형동),,,100,94,6,0,0,,,,,,,,09:00,00:00,,,,,,,,041-574-7655,2021-10-16,1613000,국토교통부
(주)제주제일렌터카 제주 영업소,영업소,제주특별자치도 제주시 월성로4길 78,,33.49842798,126.4982067,제주특별자치도 제주시 월성로4길 78,,,178,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)해피네트웍스 제주 영업소,영업소,제주특별자치도 제주시 일주서로 7581,,33.4957600045,126.456506,제주특별자치도 제주시 일주서로 7581,,,404,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
퍼시픽렌터카㈜ 제주 영업소,영업소,제주특별자치도 제주시 일주서로 7822,,33.4933706,126.4822953,제주특별자치도 제주시 일주서로 7822,,,365,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(합)미래렌트카 공주,영업소,충청남도 공주시 번영1로 47,,36.47233345,127.1336084,충청남도 공주시 번영1로 47,,,3,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,이풍우,041-688-5650,2021-10-16,1613000,국토교통부
(주)신우,주사업장,충청남도 금산군 금산읍 건삼전3길 2,,36.10205911,127.4904673,충청남도 금산군 금산읍 건삼전3길 2,,,50,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,조경수,042-487-0459,2021-10-16,1613000,국토교통부
(주)교원렌트카,주사업장,충청남도 금산군 추부면 서대산로 550,,36.22730806,127.5052456,충청남도 금산군 추부면 서대산로 550,,,10,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정차희,043-731-0700,2021-10-16,1613000,국토교통부
(주)케이비넘버원렌트카,주사업장,충청남도 논산시 계백로 1105,,36.209396,127.097549,충청남도 논산시 계백로 1105,,,106,98,8,0,0,,,,,,,,09:00,00:00,,,,,,,김대영,041-736-5506,2021-10-16,1613000,국토교통부
동원렌트카,주사업장,충청남도 논산시 계백로 1178,,36.20994995,127.1056354,충청남도 논산시 계백로 1178,,,126,117,9,0,0,,,,,,,,09:00,00:00,,,,,,,이창희,041-733-5355,2021-10-16,1613000,국토교통부
(합)중부가나렌트카,주사업장,충청남도 논산시 부적면 부인길2,,36.2122001,127.1162014,충청남도 논산시 부적면 부인길2,,,99,93,6,0,0,,,,,,,,09:00,00:00,,,,,,,최규보,041-734-9970,2021-10-16,1613000,국토교통부
동원렌트카-논산,영업소,충청남도 논산시 시민로 219,,36.1863084,127.0969135,충청남도 논산시 시민로 219,,,27,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,조찬성,041-733-5355,2021-10-16,1613000,국토교통부
베스트렌트카(주) 논산영업소,영업소,충청남도 논산시 은진면 대학로 138-1,충청남도 논산시 은진면 와야리 125-16,36.1813086,127.112951,충청남도 논산시 은진면 대학로 138-1,충청남도 논산시 은진면 와야리 125-16,,3,2,1,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
베스트렌트카(주) 당진영업소,영업소,충청남도 당진시 무수동로 77,"충청남도 당진시 읍내동 1317, 1318",36.88888267,126.6368863,충청남도 당진시 무수동로 77,"충청남도 당진시 읍내동 1317, 1318",,3,3,0,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
(주)엠케이렌트카 당진영업소,영업소,"충청남도 당진시 신평면 매산로 192,101호",충청남도 당진시 신평면 매산리 1-362,36.91940918,126.8125513,"충청남도 당진시 신평면 매산로 192,101호",충청남도 당진시 신평면 매산리 1-362,,9,9,0,0,0,,,,,,,,09:00,00:00,,,,,,,김장순,043-215-4774,2021-10-16,1613000,국토교통부
센트럴렌트카(주) 당진영업소,영업소,"충청남도 당진시 원당로 29, 102호 (원당동)",,36.90441442,126.6413564,"충청남도 당진시 원당로 29, 102호 (원당동)",,,2,2,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
베스트렌트카(주) 대천영업소,영업소,충청남도 보령시 남대천로 131(궁촌동),충청남도 보령시 궁촌동 349-1,36.34263255,126.5911004,충청남도 보령시 남대천로 131(궁촌동),충청남도 보령시 궁촌동 349-1,,5,5,0,0,0,,,,,,,,09:00,00:00,,,,,,,김동우,043-268-6500,2021-10-16,1613000,국토교통부
